period,subba,subba-name,parent,parent-name,value,value-units
2024-01-09T20,ZONJ,New York City,NYIS,New York Independent System Operator,6253,megawatthours
2024-01-09T19,ZONJ,New York City,NYIS,New York Independent System Operator,6243,megawatthours
2024-01-09T18,ZONJ,New York City,NYIS,New York Independent System Operator,6234,megawatthours
2024-01-09T17,ZONJ,New York City,NYIS,New York Independent System Operator,6198,megawatthours
2024-01-09T16,ZONJ,New York City,NYIS,New York Independent System Operator,6112,megawatthours
2024-01-09T15,ZONJ,New York City,NYIS,New York Independent System Operator,5986,megawatthours
2024-01-09T14,ZONJ,New York City,NYIS,New York Independent System Operator,5841,megawatthours
2024-01-09T13,ZONJ,New York City,NYIS,New York Independent System Operator,5598,megawatthours
2024-01-09T12,ZONJ,New York City,NYIS,New York Independent System Operator,5145,megawatthours
2024-01-09T11,ZONJ,New York City,NYIS,New York Independent System Operator,4694,megawatthours
2024-01-09T10,ZONJ,New York City,NYIS,New York Independent System Operator,4470,megawatthours
2024-01-09T09,ZONJ,New York City,NYIS,New York Independent System Operator,4421,megawatthours
2024-01-09T08,ZONJ,New York City,NYIS,New York Independent System Operator,4471,megawatthours
2024-01-09T07,ZONJ,New York City,NYIS,New York Independent System Operator,4577,megawatthours
2024-01-09T06,ZONJ,New York City,NYIS,New York Independent System Operator,4753,megawatthours
2024-01-09T05,ZONJ,New York City,NYIS,New York Independent System Operator,5025,megawatthours
2024-01-09T04,ZONJ,New York City,NYIS,New York Independent System Operator,5340,megawatthours
2024-01-09T03,ZONJ,New York City,NYIS,New York Independent System Operator,5651,megawatthours
2024-01-09T02,ZONJ,New York City,NYIS,New York Independent System Operator,5868,megawatthours
2024-01-09T01,ZONJ,New York City,NYIS,New York Independent System Operator,6040,megawatthours
2024-01-09T00,ZONJ,New York City,NYIS,New York Independent System Operator,6177,megawatthours
2024-01-08T23,ZONJ,New York City,NYIS,New York Independent System Operator,6302,megawatthours
2024-01-08T22,ZONJ,New York City,NYIS,New York Independent System Operator,6164,megawatthours
2024-01-08T21,ZONJ,New York City,NYIS,New York Independent System Operator,6030,megawatthours
2024-01-08T20,ZONJ,New York City,NYIS,New York Independent System Operator,5977,megawatthours
2024-01-08T19,ZONJ,New York City,NYIS,New York Independent System Operator,5983,megawatthours
2024-01-08T18,ZONJ,New York City,NYIS,New York Independent System Operator,5990,megawatthours
2024-01-08T17,ZONJ,New York City,NYIS,New York Independent System Operator,5992,megawatthours
2024-01-08T16,ZONJ,New York City,NYIS,New York Independent System Operator,6017,megawatthours
2024-01-08T15,ZONJ,New York City,NYIS,New York Independent System Operator,6035,megawatthours
2024-01-08T14,ZONJ,New York City,NYIS,New York Independent System Operator,5951,megawatthours
2024-01-08T13,ZONJ,New York City,NYIS,New York Independent System Operator,5717,megawatthours
2024-01-08T12,ZONJ,New York City,NYIS,New York Independent System Operator,5268,megawatthours
2024-01-08T11,ZONJ,New York City,NYIS,New York Independent System Operator,4794,megawatthours
2024-01-08T10,ZONJ,New York City,NYIS,New York Independent System Operator,4551,megawatthours
2024-01-08T09,ZONJ,New York City,NYIS,New York Independent System Operator,4492,megawatthours
2024-01-08T08,ZONJ,New York City,NYIS,New York Independent System Operator,4537,megawatthours
2024-01-08T07,ZONJ,New York City,NYIS,New York Independent System Operator,4652,megawatthours
2024-01-08T06,ZONJ,New York City,NYIS,New York Independent System Operator,4819,megawatthours
2024-01-08T05,ZONJ,New York City,NYIS,New York Independent System Operator,5055,megawatthours
2024-01-08T04,ZONJ,New York City,NYIS,New York Independent System Operator,5329,megawatthours
2024-01-08T03,ZONJ,New York City,NYIS,New York Independent System Operator,5588,megawatthours
2024-01-08T02,ZONJ,New York City,NYIS,New York Independent System Operator,5737,megawatthours
2024-01-08T01,ZONJ,New York City,NYIS,New York Independent System Operator,5841,megawatthours
2024-01-08T00,ZONJ,New York City,NYIS,New York Independent System Operator,5931,megawatthours
2024-01-07T23,ZONJ,New York City,NYIS,New York Independent System Operator,5937,megawatthours
2024-01-07T22,ZONJ,New York City,NYIS,New York Independent System Operator,5825,megawatthours
2024-01-07T21,ZONJ,New York City,NYIS,New York Independent System Operator,5708,megawatthours
2024-01-07T20,ZONJ,New York City,NYIS,New York Independent System Operator,5656,megawatthours
2024-01-07T19,ZONJ,New York City,NYIS,New York Independent System Operator,5640,megawatthours
2024-01-07T18,ZONJ,New York City,NYIS,New York Independent System Operator,5637,megawatthours
2024-01-07T17,ZONJ,New York City,NYIS,New York Independent System Operator,5585,megawatthours
2024-01-07T16,ZONJ,New York City,NYIS,New York Independent System Operator,5401,megawatthours
2024-01-07T15,ZONJ,New York City,NYIS,New York Independent System Operator,5207,megawatthours
2024-01-07T14,ZONJ,New York City,NYIS,New York Independent System Operator,4973,megawatthours
2024-01-07T13,ZONJ,New York City,NYIS,New York Independent System Operator,4764,megawatthours
2024-01-07T12,ZONJ,New York City,NYIS,New York Independent System Operator,4617,megawatthours
2024-01-07T11,ZONJ,New York City,NYIS,New York Independent System Operator,4517,megawatthours
2024-01-07T10,ZONJ,New York City,NYIS,New York Independent System Operator,4479,megawatthours
2024-01-07T09,ZONJ,New York City,NYIS,New York Independent System Operator,4519,megawatthours
2024-01-07T08,ZONJ,New York City,NYIS,New York Independent System Operator,4625,megawatthours
2024-01-07T07,ZONJ,New York City,NYIS,New York Independent System Operator,4769,megawatthours
2024-01-07T06,ZONJ,New York City,NYIS,New York Independent System Operator,4955,megawatthours
2024-01-07T05,ZONJ,New York City,NYIS,New York Independent System Operator,5204,megawatthours
2024-01-07T04,ZONJ,New York City,NYIS,New York Independent System Operator,5462,megawatthours
2024-01-07T03,ZONJ,New York City,NYIS,New York Independent System Operator,5658,megawatthours
2024-01-07T02,ZONJ,New York City,NYIS,New York Independent System Operator,5821,megawatthours
2024-01-07T01,ZONJ,New York City,NYIS,New York Independent System Operator,5948,megawatthours
2024-01-07T00,ZONJ,New York City,NYIS,New York Independent System Operator,6026,megawatthours
2024-01-06T23,ZONJ,New York City,NYIS,New York Independent System Operator,6042,megawatthours
2024-01-06T22,ZONJ,New York City,NYIS,New York Independent System Operator,5946,megawatthours
2024-01-06T21,ZONJ,New York City,NYIS,New York Independent System Operator,5823,megawatthours
2024-01-06T20,ZONJ,New York City,NYIS,New York Independent System Operator,5776,megawatthours
2024-01-06T19,ZONJ,New York City,NYIS,New York Independent System Operator,5766,megawatthours
2024-01-06T18,ZONJ,New York City,NYIS,New York Independent System Operator,5760,megawatthours
2024-01-06T17,ZONJ,New York City,NYIS,New York Independent System Operator,5732,megawatthours
2024-01-06T16,ZONJ,New York City,NYIS,New York Independent System Operator,5616,megawatthours
2024-01-06T15,ZONJ,New York City,NYIS,New York Independent System Operator,5442,megawatthours
2024-01-06T14,ZONJ,New York City,NYIS,New York Independent System Operator,5230,megawatthours
2024-01-06T13,ZONJ,New York City,NYIS,New York Independent System Operator,5016,megawatthours
2024-01-06T12,ZONJ,New York City,NYIS,New York Independent System Operator,4817,megawatthours
2024-01-06T11,ZONJ,New York City,NYIS,New York Independent System Operator,4661,megawatthours
2024-01-06T10,ZONJ,New York City,NYIS,New York Independent System Operator,4597,megawatthours
2024-01-06T09,ZONJ,New York City,NYIS,New York Independent System Operator,4621,megawatthours
2024-01-06T08,ZONJ,New York City,NYIS,New York Independent System Operator,4695,megawatthours
2024-01-06T07,ZONJ,New York City,NYIS,New York Independent System Operator,4826,megawatthours
2024-01-06T06,ZONJ,New York City,NYIS,New York Independent System Operator,5007,megawatthours
2024-01-06T05,ZONJ,New York City,NYIS,New York Independent System Operator,5262,megawatthours
2024-01-06T04,ZONJ,New York City,NYIS,New York Independent System Operator,5529,megawatthours
2024-01-06T03,ZONJ,New York City,NYIS,New York Independent System Operator,5744,megawatthours
2024-01-06T02,ZONJ,New York City,NYIS,New York Independent System Operator,5924,megawatthours
2024-01-06T01,ZONJ,New York City,NYIS,New York Independent System Operator,6118,megawatthours
2024-01-06T00,ZONJ,New York City,NYIS,New York Independent System Operator,6263,megawatthours
2024-01-05T23,ZONJ,New York City,NYIS,New York Independent System Operator,6411,megawatthours
2024-01-05T22,ZONJ,New York City,NYIS,New York Independent System Operator,6286,megawatthours
2024-01-05T21,ZONJ,New York City,NYIS,New York Independent System Operator,6166,megawatthours
2024-01-05T20,ZONJ,New York City,NYIS,New York Independent System Operator,6121,megawatthours
2024-01-05T19,ZONJ,New York City,NYIS,New York Independent System Operator,6133,megawatthours
2024-01-05T18,ZONJ,New York City,NYIS,New York Independent System Operator,6154,megawatthours
2024-01-05T17,ZONJ,New York City,NYIS,New York Independent System Operator,6181,megawatthours
2024-01-05T16,ZONJ,New York City,NYIS,New York Independent System Operator,6184,megawatthours
2024-01-05T15,ZONJ,New York City,NYIS,New York Independent System Operator,6169,megawatthours
2024-01-05T14,ZONJ,New York City,NYIS,New York Independent System Operator,6035,megawatthours
2024-01-05T13,ZONJ,New York City,NYIS,New York Independent System Operator,5797,megawatthours
2024-01-05T12,ZONJ,New York City,NYIS,New York Independent System Operator,5377,megawatthours
2024-01-05T11,ZONJ,New York City,NYIS,New York Independent System Operator,4928,megawatthours
2024-01-05T10,ZONJ,New York City,NYIS,New York Independent System Operator,4722,megawatthours
2024-01-05T09,ZONJ,New York City,NYIS,New York Independent System Operator,4689,megawatthours
2024-01-05T08,ZONJ,New York City,NYIS,New York Independent System Operator,4743,megawatthours
2024-01-05T07,ZONJ,New York City,NYIS,New York Independent System Operator,4843,megawatthours
2024-01-05T06,ZONJ,New York City,NYIS,New York Independent System Operator,5013,megawatthours
2024-01-05T05,ZONJ,New York City,NYIS,New York Independent System Operator,5271,megawatthours
2024-01-05T04,ZONJ,New York City,NYIS,New York Independent System Operator,5558,megawatthours
2024-01-05T03,ZONJ,New York City,NYIS,New York Independent System Operator,5814,megawatthours
2024-01-05T02,ZONJ,New York City,NYIS,New York Independent System Operator,5985,megawatthours
2024-01-05T01,ZONJ,New York City,NYIS,New York Independent System Operator,6134,megawatthours
2024-01-05T00,ZONJ,New York City,NYIS,New York Independent System Operator,6246,megawatthours
2024-01-04T23,ZONJ,New York City,NYIS,New York Independent System Operator,6338,megawatthours
2024-01-04T22,ZONJ,New York City,NYIS,New York Independent System Operator,6161,megawatthours
2024-01-04T21,ZONJ,New York City,NYIS,New York Independent System Operator,6019,megawatthours
2024-01-04T20,ZONJ,New York City,NYIS,New York Independent System Operator,5958,megawatthours
2024-01-04T19,ZONJ,New York City,NYIS,New York Independent System Operator,5981,megawatthours
2024-01-04T18,ZONJ,New York City,NYIS,New York Independent System Operator,6011,megawatthours
2024-01-04T17,ZONJ,New York City,NYIS,New York Independent System Operator,6048,megawatthours
2024-01-04T16,ZONJ,New York City,NYIS,New York Independent System Operator,6041,megawatthours
2024-01-04T15,ZONJ,New York City,NYIS,New York Independent System Operator,5966,megawatthours
2024-01-04T14,ZONJ,New York City,NYIS,New York Independent System Operator,5777,megawatthours
2024-01-04T13,ZONJ,New York City,NYIS,New York Independent System Operator,5494,megawatthours
2024-01-04T12,ZONJ,New York City,NYIS,New York Independent System Operator,5047,megawatthours
2024-01-04T11,ZONJ,New York City,NYIS,New York Independent System Operator,4600,megawatthours
2024-01-04T10,ZONJ,New York City,NYIS,New York Independent System Operator,4386,megawatthours
2024-01-04T09,ZONJ,New York City,NYIS,New York Independent System Operator,4345,megawatthours
2024-01-04T08,ZONJ,New York City,NYIS,New York Independent System Operator,4399,megawatthours
2024-01-04T07,ZONJ,New York City,NYIS,New York Independent System Operator,4503,megawatthours
2024-01-04T06,ZONJ,New York City,NYIS,New York Independent System Operator,4697,megawatthours
2024-01-04T05,ZONJ,New York City,NYIS,New York Independent System Operator,4972,megawatthours
2024-01-04T04,ZONJ,New York City,NYIS,New York Independent System Operator,5293,megawatthours
2024-01-04T03,ZONJ,New York City,NYIS,New York Independent System Operator,5599,megawatthours
2024-01-04T02,ZONJ,New York City,NYIS,New York Independent System Operator,5814,megawatthours
2024-01-04T01,ZONJ,New York City,NYIS,New York Independent System Operator,6011,megawatthours
2024-01-04T00,ZONJ,New York City,NYIS,New York Independent System Operator,6146,megawatthours
2024-01-03T23,ZONJ,New York City,NYIS,New York Independent System Operator,6289,megawatthours
2024-01-03T22,ZONJ,New York City,NYIS,New York Independent System Operator,6181,megawatthours
2024-01-03T21,ZONJ,New York City,NYIS,New York Independent System Operator,6025,megawatthours
2024-01-03T20,ZONJ,New York City,NYIS,New York Independent System Operator,5953,megawatthours
2024-01-03T19,ZONJ,New York City,NYIS,New York Independent System Operator,5932,megawatthours
2024-01-03T18,ZONJ,New York City,NYIS,New York Independent System Operator,5906,megawatthours
2024-01-03T17,ZONJ,New York City,NYIS,New York Independent System Operator,5899,megawatthours
2024-01-03T16,ZONJ,New York City,NYIS,New York Independent System Operator,5909,megawatthours
2024-01-03T15,ZONJ,New York City,NYIS,New York Independent System Operator,5905,megawatthours
2024-01-03T14,ZONJ,New York City,NYIS,New York Independent System Operator,5832,megawatthours
2024-01-03T13,ZONJ,New York City,NYIS,New York Independent System Operator,5569,megawatthours
2024-01-03T12,ZONJ,New York City,NYIS,New York Independent System Operator,5142,megawatthours
2024-01-03T11,ZONJ,New York City,NYIS,New York Independent System Operator,4707,megawatthours
